Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
45163,798.896,299.1589708,193.0184595,1.549898241,0.764010636,45735,239.7984937,0.777305428,0.987493167,0.889226002,0.801575473,0.006623984,0.001686851,0.64252324,0.995845639,4
52461,899.967,370.1090198,181.3182961,2.041211658,0.87177577,53069,258.4480988,0.748929306,0.988543217,0.813941625,0.698302622,0.007054936,0.001034779,0.487626551,0.995349001,6
36265,684.137,240.9473325,191.8950253,1.255620525,0.604745261,36514,214.8814373,0.749834588,0.993180698,0.973669101,0.891819117,0.006644074,0.002592515,0.795341337,0.998646908,7
57351,952.862,329.4250151,222.7448097,1.478934641,0.736752608,58282,270.2250194,0.724256813,0.984025943,0.793762986,0.820292956,0.005744015,0.001604247,0.672880534,0.995146331,1
52784,914.54,383.4384506,175.842829,2.180574851,0.88864556,53295,259.2425045,0.731586972,0.990411859,0.793061289,0.676099395,0.007264293,0.000936301,0.457110392,0.996763425,6
35067,703.858,269.9767742,165.8210885,1.628120866,0.789146501,35446,211.3023689,0.793012212,0.989307679,0.889484481,0.782668693,0.007698884,0.001782048,0.612570283,0.997338459,2
31994,654.535,212.1713961,192.4225318,1.102632806,0.421302377,32391,201.8316774,0.789741311,0.987743509,0.938453277,0.951267141,0.0066316,0.003349716,0.904909174,0.997782541,7
36461,695.283,239.6298858,194.0208167,1.23507307,0.586887217,36845,215.4613354,0.775848495,0.989577962,0.947796756,0.899142169,0.006572225,0.002649754,0.808456641,0.998503026,7
75771,1052.188,408.7137722,237.788042,1.7188155,0.813334742,76685,310.6036599,0.797908637,0.988081111,0.860054939,0.759953985,0.005394066,0.001109801,0.577530059,0.992667617,5
38091,716.472,247.0380998,196.9387892,1.254390264,0.603715212,38511,220.2248113,0.781273716,0.989094025,0.932467691,0.891460918,0.006485472,0.002526565,0.794702569,0.996867165,7
42418,780.397,288.3388968,188.1794772,1.532254745,0.757674189,42956,232.3968051,0.742664052,0.987475556,0.87524345,0.805984928,0.00679756,0.001769459,0.649611705,0.995370617,4
36374,702.404,261.1393907,177.8936841,1.467952008,0.732077662,36757,215.2041245,0.75913597,0.989580216,0.926460642,0.824096755,0.007179287,0.002042556,0.679135461,0.996938264,2
43187,768.92,287.5090596,191.8734278,1.49843083,0.744730969,43584,234.4939151,0.793368237,0.990891153,0.917911025,0.815605308,0.006657306,0.001817182,0.665212018,0.996774197,4
187588,1654.357,593.1580854,405.8803103,1.461411333,0.729228705,189950,488.7171572,0.716110462,0.987565149,0.861303973,0.823923958,0.003162026,0.000898863,0.678850688,0.992080089,3
145339,1465.758,543.2584514,342.4687548,1.586300776,0.776272521,147256,430.1759665,0.695958014,0.986981855,0.850095046,0.791844039,0.003737871,0.000906489,0.627016983,0.994637526,3
49753,812.08,273.5577319,231.9879368,1.179189468,0.529931999,50186,251.6892669,0.82397072,0.991372096,0.948050578,0.92005905,0.005498316,0.002430369,0.846508655,0.998194091,7
54165,947.34,391.3020017,178.3235572,2.194337124,0.890123957,55104,262.6119189,0.576591441,0.982959495,0.758432371,0.671123372,0.007224259,0.000904029,0.450406581,0.988343881,6
73431,1036.849,387.1660049,243.139603,1.592360932,0.778214689,74546,305.7699348,0.703281232,0.985042792,0.858337882,0.789764419,0.005272514,0.001265283,0.623727837,0.99319984,5
51494,864.097,325.3516274,202.6147673,1.605764633,0.782415889,52079,256.0550666,0.691956247,0.988767065,0.866645523,0.787010253,0.006318243,0.001495194,0.619385138,0.994586749,4
26611,596.977,215.0029413,157.9478445,1.361227448,0.678466775,26920,184.0711208,0.746661055,0.988521545,0.938330559,0.856133036,0.008079476,0.002677491,0.732963775,0.997730409,2
69589,994.969,376.5211208,237.2792032,1.586827314,0.776442343,70481,297.6633445,0.758397088,0.987344107,0.883347044,0.790562144,0.005410641,0.001303685,0.624988504,0.991748829,5
34333,665.686,229.2148642,190.8718701,1.200883421,0.553693873,34592,209.0792512,0.779056047,0.99251272,0.973604944,0.912153982,0.006676226,0.002850909,0.832024887,0.999164893,7
171620,1583.298,566.1217778,389.903898,1.451952085,0.725019858,174696,467.4541375,0.790263759,0.98239227,0.860304977,0.825713046,0.003298693,0.000945885,0.681802034,0.989943885,3
30735,643.76,232.2038524,168.973512,1.374202676,0.685901179,31052,197.8206698,0.783896144,0.989791318,0.931955348,0.851926735,0.00755503,0.00245485,0.725779162,0.997367666,2
79295,1067.768,409.3083968,248.0439422,1.650144701,0.79545896,80278,317.7444409,0.81068785,0.987755051,0.873980745,0.776295926,0.005161844,0.001156362,0.602635365,0.994435553,5
52881,899.466,375.8818235,179.6027878,2.092850718,0.878459308,53316,259.4805973,0.700884041,0.991841098,0.821372239,0.69032494,0.00710807,0.000995739,0.476548523,0.997344918,6
67237,1016.057,409.9005074,210.1520901,1.950494554,0.858573506,67950,292.5898277,0.707728096,0.98950699,0.818430955,0.713806942,0.006096353,0.000976277,0.50952035,0.993816669,6
41556,774.665,275.4594852,194.3070651,1.417650383,0.70881688,42272,230.0233521,0.753590599,0.983062074,0.870193294,0.8350533,0.006628633,0.001988202,0.697314014,0.988547478,4
39509,734.501,272.7411251,184.6801438,1.47682972,0.73586697,39961,224.2864712,0.769795807,0.988688972,0.920282405,0.822341959,0.006903266,0.001947351,0.676246298,0.998700631,2
34486,688.958,253.0245276,173.7464007,1.456286441,0.726961617,34886,209.5445989,0.719282511,0.988534082,0.912992465,0.828159234,0.007337022,0.002128898,0.685847717,0.998790731,2
27262,667.055,234.9685608,149.093208,1.575984339,0.7729031,28168,186.3090349,0.738087503,0.967835842,0.769917675,0.792910482,0.008618904,0.002101495,0.628707033,0.990832437,2
80759,1236.831,415.8544334,248.1715437,1.675673315,0.802408598,82623,320.6642362,0.789340449,0.977439696,0.663407035,0.771097313,0.005149326,0.001122967,0.594591066,0.996340383,1
65123,1014.245,402.33864,207.7145894,1.936978241,0.856427049,65895,287.9534318,0.693240366,0.988284392,0.795533572,0.715699173,0.006178134,0.000999906,0.512225306,0.992169272,6
153971,1476.91,543.4833657,362.8924628,1.497643025,0.744416235,155410,442.7662656,0.815295494,0.990740622,0.887034951,0.814682276,0.003529777,0.000959136,0.663707211,0.993996476,3
50405,849.668,323.2175559,199.8146902,1.617586552,0.786016953,51119,253.3330599,0.78611644,0.986032591,0.8773744,0.783784963,0.006412411,0.001492756,0.614318868,0.993713939,4
82399,1095.949,425.5856627,249.0755998,1.708660596,0.81085021,84147,323.9037901,0.77002654,0.979226829,0.862087039,0.761077777,0.005164937,0.001068959,0.579239383,0.989723509,5
50459,834.999,286.901135,224.4642386,1.27815966,0.622807804,51035,253.4687243,0.743596923,0.988713628,0.909445321,0.883470622,0.005685827,0.002136692,0.780520341,0.997629614,7
66910,996.008,355.7803779,239.9274682,1.482866387,0.738393969,67749,291.8774708,0.779037817,0.987616053,0.847569345,0.820386645,0.005317298,0.001485748,0.673034248,0.998019864,1
30329,647.174,245.1549656,157.8137315,1.553445085,0.765252264,30643,196.5097508,0.811912729,0.989752962,0.909967397,0.80157361,0.008083187,0.00205843,0.642520252,0.998119928,2
64474,983.303,381.6531652,216.7944165,1.760438167,0.823000671,65241,286.5150021,0.789281036,0.988243589,0.837953174,0.750720885,0.005919489,0.001159786,0.563581848,0.992150995,5
54421,925.405,375.7703136,187.2715154,2.006553494,0.866966179,55139,263.2317786,0.81703399,0.986978364,0.798569462,0.700512438,0.006904877,0.00102565,0.490717676,0.984651268,6
87911,1153.126,442.2787184,255.6493563,1.730020856,0.816017134,90019,334.5620445,0.780286691,0.976582721,0.830805868,0.756450696,0.005030983,0.001016144,0.572217656,0.989948479,5
76106,1067.897,424.8176138,229.6271897,1.850031847,0.841323947,76853,311.2895257,0.681953405,0.990280145,0.838629293,0.732760403,0.00558192,0.000992685,0.536937808,0.993352044,5
85680,1136.21,458.7874209,240.4925432,1.907699153,0.851600315,87086,330.2895157,0.69980561,0.98385504,0.834011631,0.719918421,0.005354662,0.000887248,0.518282533,0.98872715,5
35322,697.666,259.1475488,173.8459387,1.490673585,0.741604218,35710,212.069251,0.710346908,0.989134696,0.911926913,0.818334003,0.007336718,0.00202957,0.66967054,0.998260185,2
78951,1107.357,432.4657715,236.1056935,1.831661766,0.837816244,80711,317.0544674,0.742034625,0.978193803,0.809081346,0.733131934,0.005477648,0.000976118,0.537482432,0.984486021,5
48212,826.362,309.6394622,199.2858107,1.553745653,0.765357,48777,247.760822,0.677001713,0.988416672,0.887205725,0.800159063,0.006422456,0.001624001,0.640254527,0.994792688,4
29124,644.032,252.6723403,147.0692248,1.718050398,0.813149346,29437,192.5664262,0.784992318,0.989367123,0.882360368,0.762119138,0.008675743,0.001805419,0.580825581,0.99788762,2
53367,912.246,376.3529861,181.1850525,2.077174584,0.876488288,54010,260.6702415,0.632055807,0.988094797,0.805858365,0.692621691,0.007052167,0.001001121,0.479724806,0.996472175,6
37928,703.265,241.1531535,200.6843613,1.20165394,0.554496067,38236,219.7531102,0.754185723,0.991944764,0.963677675,0.911259534,0.006358183,0.002704463,0.830393938,0.997846147,7
70854,1063.859,442.2777824,204.4339688,2.163426093,0.88676018,71368,300.3566458,0.607037294,0.992797893,0.786694462,0.679113123,0.0062421,0.000818991,0.461194633,0.997760503,6
43528,777.324,287.1108126,193.8864537,1.480819352,0.737541494,43983,235.4178645,0.73676371,0.989655094,0.905262277,0.819954715,0.006596003,0.001839162,0.672325734,0.995592958,4
74172,1096.388,400.5306373,236.3164665,1.694890936,0.807397059,75432,307.3088406,0.78430792,0.983296214,0.775391983,0.767254267,0.005400025,0.001154337,0.588679111,0.997746889,1
52384,874.216,328.0692734,204.7184148,1.602539144,0.78141658,53074,258.2583596,0.712620223,0.986999284,0.861332869,0.78720679,0.006262776,0.001483549,0.61969453,0.993084742,4
40693,770.418,290.2484929,179.2307203,1.619412634,0.786564725,41174,227.6223557,0.689887259,0.988317871,0.861542548,0.784232688,0.007132639,0.001664216,0.615020908,0.995972629,4
83492,1168.303,425.0382554,251.072027,1.692893711,0.806887939,85361,326.0449602,0.670753163,0.978104755,0.768676749,0.767095564,0.005090766,0.001087329,0.588435604,0.996158933,1
63716,979.012,373.0874676,218.6783262,1.706101716,0.810215919,64479,284.8257903,0.752255018,0.98816669,0.835376661,0.763428995,0.005855475,0.001226921,0.58282383,0.994356737,5
45005,837.605,341.7588229,170.3703374,2.005976088,0.866883702,45807,239.3786659,0.653667393,0.982491759,0.806105915,0.700431561,0.007593797,0.001127461,0.490604372,0.98414064,6
71881,1073.977,376.0912027,243.9444327,1.541708489,0.761102987,73314,302.5255885,0.781281249,0.980453938,0.783130274,0.804394217,0.005232136,0.001351247,0.647050056,0.997562564,1
66873,1002.723,381.9451177,225.9835719,1.690145503,0.806183903,69064,291.7967582,0.775078524,0.968275802,0.835792976,0.76397562,0.0057115,0.001200184,0.583658748,0.986468209,5
33993,669.092,219.7505747,197.0923214,1.114962639,0.442251584,34299,208.0414186,0.778228022,0.991078457,0.954174231,0.946716153,0.006464583,0.003203313,0.896271473,0.999309207,7
56437,927.722,377.4111213,191.2691376,1.973194035,0.862068054,57192,268.0630899,0.763136544,0.986798853,0.824020608,0.710268126,0.006687299,0.001049832,0.504480811,0.995438527,6
32622,657.009,235.2708698,177.1581895,1.328027061,0.658024288,32902,203.802896,0.779311992,0.991489879,0.949681133,0.866247896,0.007212031,0.002504991,0.750385418,0.996532141,7
38554,702.846,244.6156834,200.9127896,1.217521711,0.570438109,38816,221.5591962,0.764960317,0.993250206,0.980751434,0.905744035,0.006344755,0.002634005,0.820372257,0.998821034,7
51977,917.804,383.5462639,174.2546169,2.201068015,0.890836061,52622,257.2531279,0.79110225,0.987742769,0.775391759,0.670722549,0.007379154,0.000921209,0.449868738,0.990191691,6
203101,1734.279,650.4675322,402.3138876,1.616816004,0.785785139,206039,508.5235735,0.743333455,0.985740564,0.848562812,0.781781639,0.00320268,0.000737964,0.611182531,0.988169698,3
51877,878.699,343.8191404,194.9945121,1.763224701,0.823619554,53063,257.0055405,0.681874343,0.977649209,0.844314899,0.747502132,0.006627583,0.001276394,0.558759438,0.985218442,4
96343,1198.882,464.9524414,264.9672883,1.754754122,0.821727642,97272,350.2395144,0.783110887,0.990449461,0.842320073,0.7532803,0.004826012,0.000958505,0.56743121,0.995702255,5
41637,754.847,279.4591949,190.4777582,1.467148698,0.731730405,42111,230.2474211,0.735948105,0.988744034,0.918272181,0.823903544,0.006711799,0.001907762,0.67881705,0.995925551,4
59664,982.497,410.2849482,185.6243139,2.210297453,0.891801038,60327,275.6203262,0.623898108,0.989009896,0.776711551,0.671777815,0.006876591,0.000863884,0.451285433,0.997475043,6
168165,1588.556,614.8503149,350.5733646,1.753842069,0.821522035,170374,462.7248946,0.813523163,0.987034407,0.837414386,0.752581374,0.003656232,0.000723481,0.566378724,0.993338833,3
70263,1021.678,392.8862427,231.126409,1.69987603,0.808658622,71785,299.101371,0.748179146,0.978797799,0.845879441,0.761292554,0.005591652,0.001158581,0.579566352,0.98519095,5
37918,701.991,234.7831509,205.8916005,1.140324085,0.480593155,38269,219.7241385,0.779484017,0.990828085,0.966923684,0.93585991,0.006191865,0.002929845,0.875833772,0.998734344,7
40055,723.478,244.8988107,208.4679095,1.17475544,0.524774955,40387,225.8309323,0.791272397,0.991779533,0.961647576,0.922139767,0.006114063,0.002727073,0.85034175,0.998943597,7
52313,896.732,352.4820889,189.3009514,1.862019637,0.843549607,53085,258.0832817,0.785197526,0.985457285,0.817512034,0.732188358,0.006737944,0.001194534,0.536099791,0.998228338,6
30287,646.141,242.6682283,159.0700861,1.525542824,0.755191373,30639,196.373639,0.779227128,0.988511374,0.911615126,0.809226821,0.00801229,0.002119422,0.654848048,0.99899874,2
31628,669.98,256.5902109,157.3666193,1.630525025,0.789850531,32006,200.6739154,0.668866049,0.988189714,0.885437512,0.782079389,0.008112755,0.001872197,0.611648171,0.99730765,2
35086,689.535,255.0924527,175.4664838,1.453795888,0.725848626,35415,211.3596051,0.800173326,0.990710151,0.92732313,0.828560794,0.007270491,0.002113689,0.686512989,0.998049761,2
81059,1095.035,428.1097552,242.5730438,1.764869453,0.823983257,81937,321.2592789,0.778844306,0.98928445,0.849483807,0.750413358,0.005281459,0.001033085,0.563120207,0.993833652,5
42619,793.846,297.9997164,183.3030949,1.62572114,0.788440022,43149,232.9467668,0.693860606,0.987716981,0.84984671,0.781701304,0.00699218,0.001610481,0.611056928,0.993408166,4
42293,775.769,290.6994621,185.7932768,1.564639298,0.769102925,42758,232.0541318,0.715048946,0.989124842,0.88310738,0.798261304,0.006873465,0.001721614,0.63722111,0.99702119,4
161008,1496.088,505.5965214,407.8607156,1.239630349,0.590971969,163019,452.7711923,0.814059782,0.987664015,0.903947151,0.895518804,0.003140195,0.001245762,0.801953929,0.994126429,3
38130,732.24,279.2929237,174.0612584,1.604566842,0.782045646,38529,220.3375225,0.803210313,0.989644164,0.893654755,0.788911941,0.007324755,0.001750197,0.62238205,0.998653601,2
48863,833.196,318.0781757,196.1838391,1.621327104,0.787136616,49359,249.4279533,0.756686024,0.989951174,0.884495523,0.784171856,0.006509592,0.001518373,0.614925499,0.996995379,4
51260,862.629,329.7863385,198.8067969,1.658828288,0.797865767,51880,255.472619,0.74853972,0.988049345,0.865646061,0.774661013,0.0064336,0.001429159,0.600099685,0.995462333,4
94198,1183.792,456.7018734,268.2737271,1.702372716,0.809285557,96847,346.3186663,0.761682205,0.972647578,0.844696597,0.758303582,0.004848318,0.000988879,0.575024322,0.978905716,5
150169,1496.077,562.8234368,342.7948749,1.641866545,0.793121922,151971,437.2654905,0.779026276,0.988142475,0.843106155,0.776914147,0.003747934,0.000842294,0.603595592,0.99102341,3
39463,756.557,293.6881473,171.4977095,1.712490203,0.811793262,39969,224.1558658,0.72877193,0.987340189,0.866396429,0.763244509,0.007442114,0.001557869,0.58254218,0.997597776,4
35086,690.369,257.8885007,173.6431322,1.485163838,0.739345371,35424,211.3596051,0.819000934,0.990458446,0.925083978,0.819577471,0.007350182,0.002045681,0.67170723,0.997595288,2
39428,744.798,275.5565663,183.0033814,1.505745764,0.747623561,39885,224.056441,0.715312046,0.988542058,0.893177159,0.81310507,0.006988855,0.001884397,0.661139854,0.995508535,4
43314,783.459,284.0434072,196.0798902,1.448610599,0.723507386,44156,234.8384501,0.721611355,0.980931244,0.886759007,0.826769586,0.006557774,0.001890054,0.683547948,0.990194802,4
39603,743.722,286.0540116,176.7935671,1.618011426,0.786144602,40032,224.5531244,0.756359817,0.989283573,0.899739305,0.785002536,0.007223039,0.001691936,0.616228981,0.997065532,2
43099,815.39,328.2340777,168.6101161,1.946704535,0.85797668,43710,234.254885,0.69766576,0.986021505,0.814603545,0.713682402,0.007615817,0.001218754,0.509342571,0.991539493,6
70586,1012.847,382.0235892,236.528212,1.615129062,0.785276235,71626,299.7880693,0.738455422,0.985480133,0.864650792,0.784737063,0.005412172,0.001266042,0.615812258,0.994616274,5
35436,705.427,268.7066041,168.303632,1.596558559,0.779544208,35850,212.4111968,0.69065253,0.988451883,0.894850326,0.790494888,0.007582871,0.001826458,0.624882167,0.997660972,2
39277,720.153,256.9960951,194.8667003,1.318830229,0.651966573,39599,223.6269876,0.772773777,0.991868482,0.951696834,0.870157142,0.00654317,0.002313975,0.757173452,0.998583237,7
42083,747.056,251.0090151,213.8000375,1.174036347,0.523928276,42492,231.4772986,0.752664902,0.990374659,0.947567681,0.922187191,0.005964618,0.002660962,0.850429216,0.99843481,7
38172,712.28,255.3327747,190.5454144,1.340010073,0.665651159,38486,220.4588395,0.744093567,0.991841189,0.94548203,0.86341771,0.006689007,0.002293112,0.745490141,0.998964299,7
21636,545.616,191.6489167,143.948304,1.331373218,0.660183685,21993,165.9753319,0.761187729,0.983767562,0.913298285,0.866038456,0.008857872,0.003073674,0.750022607,0.998560012,2
