 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
104.4140625,40.07815165,1.468677058,1.556856187,12.01299233,,0
108.875,43.91166559,0.436190705,1.834448161,,135.5352297,0
119.6953125,50.25272981,-0.280131031,2.826086957,20.0766888,81.16190144,0
133.8984375,52.59780174,-0.611753746,2.813545151,20.74320255,69.33262623,0
137.7109375,48.45860868,0.032717944,7.623745819,36.07858718,23.20412626,0
132.671875,60.74113996,-0.456403982,3.301839465,16.83567134,64.31356306,0
103.765625,42.25304804,0.60943687,3.071070234,22.7326868,81.74825225,0
94.875,50.90585674,0.43763797,9.18645485,35.96574249,17.18575095,0
129.3828125,44.74164047,-0.041587865,1.689799331,,167.4282858,0
121.65625,54.651372,-0.308356422,1.252508361,15.11134102,196.5151139,0
112.640625,40.21110978,1.122110293,2.530100334,15.14528074,102.144138,0
114.3125,54.75481571,-0.441776201,1.022575251,11.82270046,241.9222091,0
120.78125,42.76003857,0.432321302,2.819397993,15.34603622,95.56393579,0
96.9140625,36.34363496,2.389576242,1.100334448,10.49366587,319.4115997,0
111.4375,52.18383221,0.778610204,2.780100334,,101.2421941,0
95.609375,50.1303355,0.602826013,1.563545151,14.71428476,137.413819,0
42.375,37.74523977,17.82768407,35.49080268,63.737881,2.34681367,1
23.625,29.94865398,35.98717152,146.5685619,82.39462399,-1.121848281,1
115.0078125,45.49836812,0.355303103,1.93812709,14.3072888,,0
113.6015625,46.29193029,0.09077784,4.288461538,27.0971478,45.33453086,0
96.8359375,45.04525109,0.420905327,2.515886288,17.87738566,91.97756511,0
109.6640625,51.48987724,0.091864414,2.299331104,17.69792137,107.6296621,0
98.6796875,43.20281631,0.889836059,3.018394649,18.05008814,,0
111.9375,45.93843536,0.509705808,2.601170569,16.02419675,88.3133058,0
109.78125,45.11286844,0.242666163,1.554347826,11.24192268,239.0593344,0
118.8515625,39.90537437,0.408057349,1.81187291,15.28121761,120.6383614,0
101.0234375,52.06433293,-0.108196744,1.803511706,12.25989551,174.2585601,0
118.40625,50.42807959,0.018602645,2.633779264,,105.4892132,0
108.75,35.23426067,2.173706261,4.137959866,28.24901568,48.67863542,0
123.8125,47.03867259,-0.068380432,1.308528428,11.5582411,,0
107.0703125,47.72924673,0.430070789,3.990802676,25.75646327,52.71558643,0
111.3125,45.1208014,0.055703279,3.525919732,21.97593311,68.66472575,0
102.578125,54.29744604,0.050885346,136.5501672,,,0
131.9453125,48.76014455,-0.28680517,2.846153846,17.44560807,78.32668695,0
127.09375,54.60203143,-0.544765641,2.206521739,14.11040998,123.6076015,0
50.9296875,32.59413856,17.38148313,33.86036789,57.92865293,4.419700221,1
92.328125,48.71041813,0.080998528,1.752508361,13.06949339,176.6030752,0
100.4765625,53.20273208,0.633111585,3.611204013,23.46765742,67.41311358,0
130.2734375,51.50738946,-0.057025028,3.198996656,21.64510493,74.1257039,0
111.59375,53.35295761,0.202988083,3.20819398,19.79339692,90.22965486,0
120.3671875,46.0963446,0.141215338,3.724080268,,61.49485106,0
95.6640625,43.98069131,0.764836925,3.802675585,24.71072492,51.99621988,0
113.6171875,40.97085875,0.852931843,0.780100334,11.33634337,,0
111.234375,42.88255844,0.482263526,1.466555184,11.4348402,223.7428619,0
142.890625,47.77015844,0.17571287,29.88879599,,1.952968334,0
117.0546875,51.32194776,-0.298675376,1.815217391,,118.0288119,0
111.296875,43.04491829,0.36261467,2.719899666,16.15697366,78.34011173,0
108.0078125,47.98656975,0.013410889,2.72909699,19.37290775,99.30252327,0
114.1171875,44.51713524,0.201607094,2.004180602,15.98559602,131.9432172,0
116.03125,53.26040648,-0.353180454,8.464882943,35.61414741,21.19389928,0
126.6484375,52.38821281,0.033683263,2.794314381,16.64937959,101.4255501,0
138.2890625,53.97846103,-0.148235665,61.30602007,,-1.339561581,0
86.1875,37.35466629,2.476268337,2.410535117,16.29974832,87.41985968,0
133.84375,48.92204218,-0.129623936,1.213210702,10.21592269,333.9944306,0
118.34375,45.72035199,0.158966205,2.247491639,13.69839793,120.4940601,0
147.9765625,40.50240441,1.01255613,1.836120401,,149.732484,0
82.859375,34.62336061,3.258133863,2.120401338,14.35370969,116.9963273,0
97.5703125,46.83726541,0.056412342,2.819397993,18.07562592,85.68419567,0
130.8359375,53.38199271,-0.49444035,126.7299331,83.43642448,-1.265235268,0
112.9375,33.98983074,2.175571826,4.566889632,25.70685737,35.59757027,0
107.015625,43.79996867,0.046503338,3.384615385,18.05155838,61.89529747,0
107.0625,39.65845394,1.378782975,2.449832776,19.91671602,79.81993116,0
122.828125,51.83207703,-0.27445349,98.78177258,69.04133343,-1.40617513,0
137.7421875,48.57697598,-0.175048019,5.68729097,28.06977461,36.26628655,0
130.7109375,50.21285199,-0.104380149,8.845317726,36.03454752,16.29173167,0
129.1328125,51.51507229,-0.435551737,2.349498328,17.88190332,117.407438,0
86.7421875,44.07083185,1.035307582,2.33277592,15.17940525,118.5698202,0
121.296875,47.69161342,0.094841221,2.474080268,17.81144733,87.41211046,0
138.0078125,42.76890958,0.69869319,1.415551839,11.37754605,241.1402445,0
116.6640625,48.05144986,-0.374969242,4.642976589,25.66312098,46.39489187,0
129.6171875,47.77439185,0.066342183,2.135451505,14.16836344,139.0891493,0
90.4921875,33.64172356,3.56381368,1.72909699,14.45782204,126.8029858,0
101.4453125,46.86713411,0.680233617,2.602842809,18.66659488,86.23034185,0
108.8046875,49.3740599,0.203601241,3.658026756,23.457268,64.2001872,0
96.4140625,54.96853181,-0.31881954,0.414715719,8.425767782,733.9350929,0
118.4765625,40.66823946,0.486717714,2.390468227,18.65920943,92.7532992,0
106.234375,47.10236266,0.48648332,2.569397993,14.98737596,106.809231,0
145.71875,46.48906752,0.328215325,2.566053512,,84.97174753,0
105.3046875,32.26151892,3.699238409,2.316889632,15.89626959,,0
103.1796875,45.17058528,0.310377078,2.674749164,21.22936688,76.82080423,0
126.2578125,45.91844777,0.191783477,4.950668896,28.10244769,42.78360839,0
115.140625,53.13819459,0.061520744,3.122073579,20.18870378,76.3766148,0
119.8984375,53.82550508,-0.528427658,4.04180602,24.57913147,44.89951492,0
109.421875,48.27680754,-0.148772626,2.448996656,19.30242262,91.6661444,0
122.59375,46.1709523,-0.079433834,0.617892977,8.549305018,665.2707706,0
96.5625,45.48158109,1.051191206,1.16722408,11.67926138,225.2860645,0
90.375,41.3925567,1.217530004,4.678093645,26.70176341,51.4551282,0
124.5234375,49.51041002,-0.188136126,1.782608696,16.73453657,131.6580393,0
133.046875,53.53297164,-0.273104441,11.09280936,,16.51694845,0
131.8203125,45.89516478,0.169025916,2.326086957,13.79959363,131.255938,0
120.34375,48.68175311,-0.0381878,1.099498328,10.06173086,367.7436188,0
130.46875,53.91963602,-0.255226417,2.265886288,18.35203524,96.9138356,0
113.8671875,52.34879582,-0.144302003,28.60117057,66.7145667,3.182493431,0
95.6640625,47.60650516,0.535184976,2.897993311,16.51930955,88.1807417,0
76.8515625,41.49982866,1.464174807,3.22826087,21.03621429,56.44359608,0
133.515625,47.11239625,0.24284477,5.864548495,26.7608331,32.5351014,0
104.453125,44.04256808,0.855117828,1.736622074,11.85228327,200.0977009,0
74.625,39.60804053,2.142987592,3.774247492,22.79817379,60.64645073,0
72.5859375,39.65663708,4.4203351,8.022575251,37.46327511,25.03925564,0
124.4921875,44.60626289,0.273668563,1.742474916,15.09619884,138.9675809,0
116.6640625,47.33644165,0.371925691,2.14632107,14.58326897,110.9224027,0
127.96875,57.27645916,-0.638024391,0.783444816,11.35667235,377.2876902,0
101.53125,46.39469553,0.187751809,3.801003344,21.83586229,55.3261225,0
121.34375,52.32268233,-0.461698221,2.331939799,13.31447586,127.2853968,0
136.78125,49.73522669,-0.057091845,3.086120401,19.24646798,90.63353024,0
116.7265625,40.74898673,0.254086923,1.778428094,12.38013714,186.1725274,0
118.9140625,41.79302187,1.516888224,6.201505017,28.8331093,26.57839894,0
143.78125,44.78942703,0.945022725,2.340301003,13.5043811,120.6133108,0
89.9921875,43.76455045,0.71158463,3.62541806,22.108848,60.42028052,0
129.359375,50.99505711,-0.115959149,3.174749164,,68.39432298,0
124.9453125,45.11501077,0.291070084,10.5493311,40.74646392,15.93342465,0
133.5859375,47.82430857,0.117526269,2.953177258,18.48866095,106.1878856,0
108.7109375,32.01956246,3.113800272,3.073578595,21.52927394,78.18194409,0
110.0078125,42.09355208,0.45643648,2.596153846,14.44219079,104.0111873,0
116.1640625,45.18793695,0.208861929,2.280100334,17.64076607,89.33042412,0
121.0625,47.4578349,-0.008215042,0.952341137,9.916131727,402.0971904,0
146.7578125,45.3656578,0.328858969,1.049331104,9.806663213,399.9752519,0
135.2734375,41.95583892,0.462083597,117.3779264,80.49672908,-1.353247548,0
114.5078125,48.76089559,-0.205536447,2.055183946,,141.436305,0
137.2265625,50.37580875,-0.092344579,1.357023411,10.83999435,278.4724411,0
118.703125,46.93135935,0.299325133,2.391304348,,129.8977708,0
125.3515625,58.85862164,-0.664227505,2.942307692,20.92663205,67.01373013,0
92.890625,50.00066162,1.964645676,42.98829431,74.76461298,0.321894692,1
137.140625,54.31285736,-0.342557557,2.614548495,13.52877853,122.6238184,0
128.265625,50.01304273,-0.539029493,2.398829431,15.21739781,102.7069931,0
114.390625,45.15238684,0.577216904,1.420568562,13.51845802,160.9421199,0
90.375,42.65596383,1.020898766,2.850334448,17.29906646,90.96305413,0
134.1484375,44.73098231,0.350015146,3.132943144,18.73972097,63.37612684,0
139.609375,54.85139503,-0.249245838,3.301003344,18.63421079,73.9338221,0
125.9296875,50.47712718,-0.160829991,2.880434783,16.49165955,75.54741412,0
109.734375,47.11944337,0.226690494,2.212374582,,97.88862478,0
91.9609375,37.30331804,2.106137508,2.331939799,15.42711908,103.3541895,0
96.7109375,40.04297542,2.15323244,3.066889632,17.40619025,70.58552774,0
113.5625,45.02113219,-0.00052033,1.548494983,13.84548594,166.1104013,0
6.4140625,30.92014092,40.10131647,121.367893,61.4164204,-1.027613812,1
136.2265625,53.71237271,-0.364193223,0.831939799,11.44885456,347.7022703,0
121.5234375,46.99068472,-0.157445479,1.664715719,15.87331091,134.6949025,0
79.6640625,41.09768799,1.201769503,1.394648829,12.8661012,196.9588285,0
130.578125,40.95588507,0.390125009,2.886287625,19.64446817,61.96948366,0
141.296875,55.15905402,-0.296845739,3.56187291,19.58995249,67.70933778,0
91.2109375,36.2137,2.443080168,0.847826087,10.69633702,318.429721,0
97.1015625,46.94125981,0.596783814,2.27090301,17.38051006,95.4881625,0
95.03125,38.48456214,1.583800289,2.834448161,15.40461048,83.87005489,0
109.1796875,46.50410493,0.664331342,2.244983278,16.95501672,91.92412152,0
75.9765625,43.81235999,1.38698187,3.261705686,23.32802093,62.76040567,0
120.2578125,58.63196202,-0.898550474,4.782608696,26.33930069,54.09751505,0
130.984375,49.25348725,-0.178927182,2.846153846,15.0694516,89.87261815,0
120.1953125,50.39005026,-0.067409514,6.403010033,31.86727478,25.44249982,0
116.703125,47.69046671,-0.032394904,2.580267559,15.68724676,94.57697811,0
85.4375,43.2309839,3.110134495,13.99665552,46.64198651,10.5567558,1
87.4375,35.86274834,2.549712659,1.949832776,13.20329181,143.2738838,0
117.1875,50.05446253,-0.262712626,2.205685619,15.25380048,132.3036694,0
152.8203125,49.75870426,-0.076842481,80.38628763,92.69984078,-1.839446596,0
118.078125,55.25842828,-0.381304525,1.826923077,12.06085368,189.4207036,0
112.3984375,40.40137294,0.452656972,2.852842809,17.20338936,96.03794789,0
121.1484375,49.16761667,-0.363356701,1.831103679,18.21131725,124.642608,0
109.1328125,38.06129331,2.370445167,1.762541806,13.20631759,173.5167901,0
122.375,45.591426,-0.050158237,1.355351171,13.3511231,165.2260045,0
163.2265625,38.42915862,1.506960924,18.56187291,55.24653186,5.176117512,0
120.140625,45.79467327,0.528348892,2.286789298,16.90912736,111.061145,0
145.4453125,45.82180304,0.401137946,3.0409699,16.0637576,,0
117.875,51.08953538,-0.268881483,2.075250836,,167.1630437,0
126.8125,46.83260583,0.183496247,1.045150502,9.514711452,431.2407446,0
154.8359375,46.13393839,0.082159219,7.258361204,30.11531858,30.44459502,0
111.109375,53.13106353,-0.222447285,3.011705686,20.35581968,62.38327022,0
151.9453125,47.97335012,0.275367013,2.115384615,14.19548414,173.5921716,0
52.3359375,34.77500839,10.17917088,8.230769231,34.77594683,21.98788225,1
121.5625,48.56949757,-0.323513974,2.595317726,15.08992371,98.58412197,0
133.6640625,59.13785237,-0.55287738,1.54264214,12.05203411,196.5225005,0
84.5390625,40.82793589,4.561213836,3.56270903,,73.56392192,1
102.46875,35.34714838,3.86018177,42.4138796,73.95063056,0.351528273,1
133.2578125,56.53279553,-0.634221422,19.59364548,53.43977725,5.241596508,0
110.859375,50.8290232,-0.000959821,4.694816054,32.86370465,45.53706942,0
125.8046875,53.8294556,-0.604316047,2.930602007,16.25670019,,0
90.3359375,44.84596507,0.480307341,25.48578595,64.60579433,2.745630212,0
123.421875,47.20460938,-0.054636248,0.968227425,13.0074841,258.9506148,0
109.4375,41.02205009,0.881520128,1.245819398,10.44766097,319.1989613,0
135.46875,53.604445,-0.369041328,5.858695652,27.63630131,29.14499359,0
110.9453125,50.62628217,-0.135012107,2.307692308,15.86625669,100.2338901,0
106.1171875,46.66463146,0.386882312,8.192307692,34.16296976,25.53359366,0
66.0078125,43.05147647,6.24572824,48.55016722,,0.433760191,1
110.8828125,54.79501875,-0.213843634,1.803511706,13.33247429,159.3946167,0
139.203125,49.50321318,-0.194295093,2.931438127,20.02290448,85.29061356,0
95.0546875,34.33163369,3.239652195,2.25083612,20.08449437,95.56419279,0
124.53125,47.09414399,0.105936777,12.51839465,45.5563398,11.69361995,0
137.6796875,49.14422868,-0.148845059,2.593645485,18.73679048,78.03226219,0
25.5546875,35.81109478,20.81807034,54.17391304,67.09045101,0.74455171,1
136.484375,46.74347955,0.004607327,4.56187291,23.83275797,40.997467,0
156.6015625,52.44123792,0.20642443,160.8118729,82.85947664,-0.525586078,0
109.5,53.30645482,-0.521528792,1.425585284,16.70890799,165.1344429,0
126.953125,53.26274193,-0.436448406,2.356187291,15.1689555,105.9086644,0
116.890625,48.57279241,0.088698766,2.06187291,17.52779497,101.5872874,0
87.6796875,33.65262192,3.63670687,2.489130435,18.81819502,80.83893355,0
131.15625,48.78627457,-0.110626991,2.193979933,18.79948313,106.2928421,0
153.1953125,48.99107996,-0.11413839,2.410535117,19.33975897,105.7648388,0
122.8984375,50.24888678,-0.083966013,116.9489967,83.26531059,-1.478481688,0
109.9140625,39.89909682,1.29704565,23.2090301,53.68910366,4.805481057,0
111.9921875,49.74897865,-0.003349939,4.117056856,20.90185723,47.54422759,0
118.6171875,45.53863763,0.15853158,1.632943144,11.84317332,209.9235135,0
43.9453125,30.20666022,33.78045606,35.83277592,59.02865182,1.87668367,1
96.4296875,38.66981292,1.564022641,3.868729097,23.96057224,59.35810864,0
138.2890625,46.57523355,0.399336444,2.848662207,17.45988254,81.28054036,0
106.984375,35.00870079,2.362172001,2.695652174,18.4599634,81.81788799,0
117.1328125,41.82167707,0.867394611,2.566889632,16.31933751,111.9897809,0
124.171875,49.9800131,-0.141825046,2.535117057,19.49589454,91.23663417,0
131.46875,41.92775362,0.858819441,2.259197324,18.62236152,93.31909641,0
123.4453125,52.3199007,-0.398795663,4.877090301,22.76278964,40.98827107,0
66.90625,44.57217418,6.426508686,20.9632107,53.43976058,6.054930195,1
127.703125,58.42427783,-0.544716348,1.107859532,12.70974813,272.7822037,0
86.265625,42.17791268,1.147077988,5.306020067,,35.00254802,0
126.8203125,44.98965742,0.573886126,2.871237458,17.47774913,87.02064846,0
110.828125,42.7456338,0.404831953,1.226588629,13.26541491,179.4172978,0
87.796875,46.55110756,0.202493385,2.741638796,16.20719643,85.93428443,0
132.15625,49.72917867,-0.096358884,1.013377926,10.79513493,298.5286187,0
121.65625,51.12537248,-0.302724775,2.346989967,,95.92415602,0
115.890625,40.43034797,0.958502623,3.107023411,18.68920022,65.97582862,0
129.3046875,45.00912383,0.344964304,1.91722408,16.12795837,115.8914785,0
137.1640625,48.07233764,0.126129917,3.206521739,19.72549895,62.85850343,0
144.9453125,51.91448928,-0.518092868,2.050167224,14.92296243,116.5818927,0
126.1875,51.76898052,-0.162331753,1.922240803,12.59179566,166.0446215,0
112.3984375,32.5392407,2.741427148,1.505852843,12.84357129,182.1683236,0
109.296875,46.71361542,0.043936063,7.106187291,32.02073317,26.33510274,0
143.25,37.80645613,1.237165118,4.9590301,27.47977354,39.52776428,0
83.890625,38.12730206,2.101265215,2.006688963,19.12137666,112.7713275,0
113.390625,44.69920902,0.253099498,2.33277592,17.68758883,92.47200587,0
144.8359375,49.10921778,-0.128216356,4.496655518,26.92667776,44.96479612,0
110.8125,51.6414547,-0.090994273,3.836956522,19.98300295,50.61399961,0
107.4375,49.28421242,0.275920666,1.454849498,12.73404838,187.2375398,0
120.0625,45.39096654,0.665287184,1.576923077,16.86360598,147.2852864,0
92.8984375,44.09929135,1.046016427,2.040133779,,116.5636664,0
132.65625,51.72696309,-0.472006828,2.450668896,15.08443597,102.3603606,0
118.3125,50.64131681,-0.041774021,2.892976589,18.14900932,71.51246886,0
112.6328125,47.70545551,0.152513008,2.743311037,21.87132093,75.90745853,0
154.78125,48.46050865,0.443944469,5.49916388,28.87933319,32.09445626,0
120.3046875,52.50737427,-0.187436993,3.165551839,17.94252298,55.94987281,0
98.8125,41.04489729,1.332003818,5.149665552,24.56596828,32.59624456,0
85.5234375,36.69404006,2.476574339,1.95735786,18.37346734,114.392908,0
42.3515625,44.29527871,10.1211675,36.95568562,,2.209126978,1
97.9609375,45.68359292,0.413454048,2.356187291,20.40661625,89.9383987,0
81.0078125,39.88822196,5.222868449,97.56187291,84.41051951,-1.314893301,1
121.8828125,54.37537659,-0.412187407,2.714882943,,93.78035659,0
111.484375,53.06834985,-0.116594362,1.599498328,11.34747477,226.6992057,0
135.5234375,49.07964905,-0.419012785,2.815217391,19.91105143,87.57849739,0
122.7734375,54.68020878,-0.515920685,6.024247492,33.37774448,33.28325955,0
112.4375,45.76685994,0.291441883,1.997491639,18.94819977,106.6652786,0
52.296875,39.5044221,9.256108689,39.7090301,72.78769893,1.091596973,1
105.5,41.84177787,0.860092995,2.08277592,19.14167399,107.6216551,1
119.6875,41.93014093,0.292069669,0.795986622,9.683719949,426.8553102,0
39.1484375,30.32817632,23.3089483,37.52759197,71.31374746,1.807952045,1
