Area,Perimeter,MajorAxisLength,Eccentricity,EquivDiameter,Solidity,roundness,Compactness,ShapeFactor1,Class
39834,739.577,272.7283641,0.729732272,225.2070692,0.989517091,0.915159916,0.825755949,0.006846623,2
54180,951.753,388.728347,0.887741362,262.6482791,0.984840222,0.75162351,0.675660217,0.007174757,4
36424,717.948,275.4001818,0.790263716,215.3519844,0.990644038,0.887997046,0.781960212,0.007560954,2
48638,874.041,301.9839706,0.733021909,248.8530188,0.980683926,0.800058902,0.824060358,0.006208807,1
38277,729.704,281.091512,0.786382181,220.7618401,0.989683525,0.903346367,0.785373555,0.007343614,2
42205,762.295,284.0426015,0.743603309,231.8125859,0.988361201,0.912699108,0.816119078,0.00673007,3
47344,827.636,325.0607593,0.820302557,245.5203719,0.990667504,0.868552482,0.755306092,0.006865934,3
76682,1047.949,400.5993106,0.790680942,312.4652857,0.991005195,0.877451257,0.779994567,0.005224164,4
29651,641.489,244.368005,0.773065948,194.300864,0.99047969,0.905463152,0.795115809,0.008241476,2
43752,769.631,276.4439767,0.680802389,236.0228306,0.989931443,0.928202363,0.85378178,0.006318431,3
38802,707.093,245.7514913,0.573973077,222.2706477,0.992581602,0.975238639,0.904452895,0.006333475,5
40505,754.798,274.8720316,0.72437293,227.095944,0.987999122,0.893422775,0.82618789,0.006786126,3
37063,720.32,266.2418972,0.743706103,217.232772,0.987767177,0.897634399,0.815922566,0.007183496,2
58239,946.545,391.5948199,0.873688944,272.3090117,0.987620614,0.816847985,0.695384611,0.006723928,4
29158,626.228,229.0498289,0.705671364,192.6787966,0.990421196,0.93433503,0.841209083,0.007855471,2
46860,816.488,310.3916742,0.784642389,244.2621646,0.99080241,0.883308757,0.786948185,0.006623809,3
44107,790.967,293.0861424,0.753029617,236.9784307,0.987816622,0.885932542,0.808562386,0.00664489,3
43434,767.911,269.4378912,0.646895818,235.1635312,0.989384966,0.925588422,0.872793096,0.006203387,5
42674,773.888,285.4777868,0.743241261,233.0970277,0.988739574,0.895399798,0.816515465,0.006689736,3
77285,1062.163,419.576865,0.825594958,313.6914379,0.988299233,0.860840592,0.747637594,0.005428956,4
45755,800.907,295.8161009,0.743470006,241.3650252,0.988506492,0.896363667,0.815929304,0.006465219,3
35214,711.303,269.6926242,0.786001446,211.7447929,0.987520682,0.87461303,0.785133793,0.007658676,2
169553,1587.35,625.2960707,0.830025772,464.6305893,0.988359079,0.845609688,0.743056947,0.003687909,2
45436,785.75,293.114743,0.73732542,240.5221652,0.991511184,0.924785849,0.820573414,0.006451156,3
41929,742.531,263.701083,0.638841813,231.0533723,0.992237972,0.955641913,0.876194249,0.006289229,5
43336,781.647,277.5343125,0.695353109,234.898082,0.988120482,0.891327602,0.846374922,0.006404244,3
74216,1092.082,408.9448865,0.823741239,307.3999773,0.982342819,0.781982276,0.751690478,0.005510198,1
206702,1735.169,663.5370804,0.79585879,513.0118521,0.987110854,0.862722218,0.773147225,0.003210114,2
164201,1560.469,570.6124442,0.763760738,457.2386756,0.987799963,0.847374461,0.801312134,0.003475085,2
38322,724.661,259.4917409,0.68674532,220.8915703,0.988572166,0.917039943,0.851247017,0.006771352,2
65538,1002.774,363.288259,0.75817781,288.8694745,0.961165049,0.819024547,0.795152244,0.00554317,4
38427,756.323,306.5338861,0.851782424,221.1939782,0.991076264,0.844173528,0.721597149,0.007977044,4
54203,883.783,342.8480526,0.807614074,262.7040217,0.989051694,0.872051034,0.766240379,0.00632526,3
30529,652.81,245.9164761,0.762653042,197.156613,0.984806452,0.900220391,0.801721853,0.008055176,2
33533,674.393,253.3215928,0.745076105,206.6289952,0.990108657,0.926522916,0.815678572,0.007554397,2
40775,749.328,282.0899106,0.757068779,227.8515798,0.990670327,0.912556812,0.807726797,0.006918207,2
28070,633.853,245.0127798,0.797873305,189.0498189,0.982808725,0.877960903,0.771591666,0.008728635,2
59151,931.54,305.938941,0.587237256,274.4328557,0.984553671,0.85658199,0.897018388,0.005172169,1
23310,567.128,216.4826359,0.77216036,172.2765619,0.99035561,0.910730662,0.795798523,0.009287114,2
55829,929.625,376.5759927,0.860847343,266.6152481,0.981954094,0.81180949,0.707998527,0.006745168,4
62434,947.305,361.6383842,0.792207606,281.9458064,0.989084803,0.874281653,0.779634626,0.005792331,1
84919,1119.753,443.1612961,0.833297855,328.8194473,0.991812661,0.851079767,0.741985932,0.005218635,4
49468,884.308,352.3562744,0.859720849,250.967356,0.986597527,0.794926744,0.71225454,0.007122913,4
73494,1035.962,398.3829604,0.803317363,305.901074,0.98273718,0.860546016,0.767856822,0.005420619,4
91233,1271.386,440.8110544,0.800027268,340.8246813,0.979115466,0.709262454,0.773176348,0.004831706,1
33946,668.564,234.754845,0.619435383,207.8975459,0.990256709,0.954360587,0.885594271,0.006915538,5
69371,996.596,380.2824066,0.787905523,297.196737,0.981660464,0.877706955,0.781515873,0.005481864,4
45743,797.357,297.9681747,0.753454503,241.3333721,0.98925173,0.904125848,0.809930028,0.006513962,3
84099,1105.804,428.8342168,0.810693734,327.228013,0.989132352,0.864259939,0.76306414,0.00509916,4
36726,704.853,261.4310709,0.728378352,216.2429086,0.988001722,0.928937273,0.827150758,0.007118419,2
43197,766.806,285.2327442,0.735458821,234.5210622,0.991416309,0.923192878,0.822209466,0.006603068,3
80286,1211.485,411.5015508,0.795730297,319.7238028,0.984053832,0.687406449,0.776968646,0.005125446,1
38845,710.022,242.8479608,0.54267393,222.3937727,0.991905419,0.96828093,0.915773688,0.006251717,5
164698,1546.544,569.9455173,0.762077076,457.9301328,0.98951593,0.865313797,0.803462996,0.003460549,2
203688,1738.084,676.0589864,0.817755826,509.2579075,0.983866917,0.847293324,0.753274371,0.003319091,2
73178,1033.997,398.3001474,0.805588803,305.2427287,0.989306331,0.860105733,0.766363585,0.005442895,4
53709,915.904,360.8947204,0.839986001,261.5041543,0.968899392,0.804557373,0.724599556,0.006719446,4
46371,810.787,281.3781027,0.664227155,242.984343,0.986742988,0.886426584,0.863551004,0.006067976,5
47210,791.788,277.1429371,0.621148608,245.1726716,0.990371101,0.946293885,0.884643405,0.005870429,5
27770,610.656,224.8720126,0.7144901,188.0368638,0.989101012,0.935820353,0.83619505,0.00809766,2
32885,659.728,227.0674037,0.582547095,204.6227808,0.989766742,0.949462632,0.90115436,0.006904893,5
45280,846.153,353.4912173,0.885391042,240.1089057,0.986234536,0.794727946,0.67924999,0.007806785,4
42846,748.792,269.0570455,0.655727733,233.5663108,0.993392224,0.960279717,0.868092156,0.00627963,5
114004,1279.356,451.3612558,0.696795094,380.9913399,0.988776909,0.875280258,0.844094027,0.00395917,2
57109,969.163,407.1832607,0.898252218,269.6542919,0.987481196,0.76404822,0.662243068,0.007129932,4
36292,707.3,263.729391,0.745847049,214.9614141,0.98947598,0.911619172,0.815083269,0.007266874,2
30889,643.902,240.2579596,0.730788822,198.3156481,0.99095313,0.936211916,0.825428004,0.007778107,2
48638,874.666,303.607016,0.738655623,248.8530188,0.98173304,0.798915933,0.819655033,0.006242177,1
45010,797.835,289.7970268,0.729927548,239.3919629,0.984384568,0.888572173,0.826067698,0.006438503,5
49084,824.934,298.3111669,0.710127163,249.9913795,0.988859117,0.906382276,0.838022197,0.006077564,3
74557,1115.534,417.5080508,0.836863666,308.1053728,0.980136194,0.752891971,0.73796271,0.00559985,1
50001,821.137,292.4250962,0.66591603,252.3157753,0.990569963,0.931874249,0.862838992,0.005848385,3
61883,988.708,349.854532,0.76074418,280.6989183,0.979921141,0.795509054,0.802330376,0.005653484,1
72249,1022.963,390.621169,0.795795215,303.2990008,0.987736855,0.867604614,0.776453057,0.005406596,4
63911,998.424,406.0416808,0.865402875,285.2613057,0.985854878,0.805666773,0.702541929,0.006353236,4
44436,772.915,270.33186,0.631834039,237.8606155,0.989820239,0.934719603,0.879883768,0.006083623,5
37513,720.028,269.5896077,0.752625608,218.5475578,0.98767805,0.909270059,0.810667591,0.007186565,2
79031,1088.647,439.2246402,0.847764786,317.2150603,0.976559411,0.837979088,0.722215994,0.005557625,4
48290,856.955,325.4990704,0.812132015,247.9611615,0.982582509,0.826325272,0.761787618,0.006740507,4
42911,764.207,285.9943826,0.743195035,233.7434108,0.990535768,0.923329001,0.817300706,0.006664827,5
37646,703.337,249.2379262,0.634944322,218.9346384,0.99222477,0.956316772,0.878416226,0.006620569,5
41031,750.784,268.4722165,0.687577542,228.5657274,0.988508239,0.914727947,0.851357099,0.006543156,5
25546,589.121,215.4350084,0.711969866,180.3501522,0.986827365,0.924961729,0.837144128,0.008433219,2
51967,949.775,356.8420505,0.851685736,257.2283799,0.978165528,0.723929113,0.720846603,0.006866705,4
34644,690.13,238.1640436,0.626381184,210.0240719,0.987177295,0.914062897,0.881846263,0.006874612,2
45626,790.051,265.7257992,0.566643832,241.0245371,0.987575758,0.918569468,0.907042289,0.005823999,5
60716,984.188,404.2630877,0.879414742,278.0395875,0.986738608,0.787692817,0.687768921,0.006658263,4
36018,696.866,257.9873373,0.724085669,214.148411,0.990485095,0.932032177,0.830073341,0.007162734,2
33066,673.337,250.7839681,0.741910216,205.185133,0.989822188,0.916487542,0.81817484,0.007584345,2
29715,653.335,247.3275146,0.784778695,194.5104446,0.987209302,0.874810022,0.786448871,0.008323322,2
76278,1083.778,433.5725897,0.854191755,311.6410852,0.99097086,0.816072042,0.718774878,0.005684111,4
44152,801.564,310.120723,0.809531818,237.099288,0.987055957,0.86354274,0.764538679,0.007023934,3
33668,690.41,254.9717361,0.749940376,207.0445097,0.988374824,0.887591299,0.812029258,0.007573118,2
71133,1050.271,366.8312188,0.738193295,300.9474182,0.983369277,0.810360458,0.820397509,0.005156977,1
58102,907.665,334.8035816,0.743577709,271.9885366,0.985013393,0.886236776,0.812382398,0.005762342,4
51609,860.256,327.0809244,0.784748083,256.3408272,0.986391697,0.876354634,0.783722951,0.006337672,3
72515,1103.397,386.0047317,0.783495444,303.8568176,0.9820026,0.748469517,0.787184178,0.005323102,1
47500,813.446,309.1800498,0.771410515,245.924538,0.989562717,0.902082002,0.795408818,0.006509054,3
62504,989.061,347.1941704,0.746676098,282.1038187,0.977465009,0.802918603,0.812524641,0.005554751,1
37179,704.496,240.3835869,0.571977701,217.5724547,0.989988018,0.941348652,0.905105284,0.006465574,5
44704,847.544,360.1876427,0.89812091,238.5768233,0.990626454,0.782044995,0.662368152,0.008057168,4
37064,710.701,265.110185,0.740362208,217.2357026,0.991281091,0.922121819,0.819416661,0.007152768,2
41776,763.46,281.2932672,0.738652412,230.6314272,0.990562906,0.900666776,0.81989672,0.00673337,3
36956,718.098,269.2444838,0.757008654,216.9189725,0.98649298,0.900590555,0.805658001,0.007285542,3
48733,863.324,353.4646149,0.865190627,249.0959308,0.991314076,0.821647206,0.704726641,0.007253085,4
69034,990.33,386.0383345,0.804837664,296.4739765,0.98708838,0.884530946,0.767991026,0.005592003,4
55701,932.537,386.3861056,0.879372713,266.3094363,0.991367956,0.804897747,0.6892314,0.006936789,4
31797,656.833,233.3872303,0.666052127,201.2093383,0.988282464,0.926160133,0.862126595,0.007339914,2
50819,838.628,309.0626807,0.732735794,254.3713042,0.989389456,0.908023863,0.82304115,0.006081636,3
52660,866.059,328.3550412,0.779664965,258.9378196,0.986049995,0.882258316,0.788590967,0.006235379,3
76864,1111.913,415.5122889,0.823135637,312.8358745,0.983292823,0.781252158,0.752891991,0.005405811,1
37393,729.503,278.4071329,0.787323836,218.1977229,0.988918862,0.882970124,0.783736109,0.007445435,2
35942,698.658,252.9340109,0.69742715,213.9223591,0.990792811,0.925300573,0.845763519,0.007037283,2
41974,780.738,287.8867489,0.760358605,231.1773273,0.986277551,0.865325669,0.803014825,0.006858692,3
47184,856.996,302.866706,0.75349914,245.1051502,0.983163861,0.80732245,0.809283904,0.006418843,3
37600,721.237,268.883109,0.748835892,218.8008384,0.989447646,0.908325931,0.813739618,0.007151147,2
30322,645.639,241.3049711,0.746668304,196.487072,0.988621173,0.914088395,0.814268646,0.007958082,2
61226,1008.378,408.2274672,0.872610566,279.2048788,0.95813837,0.756656953,0.683944372,0.006667551,4
31998,657.739,245.2921144,0.734821816,201.8442938,0.989333086,0.929448885,0.822873146,0.007665858,2
29669,644.61,237.0415392,0.737619802,194.3598314,0.985419158,0.897260802,0.819939965,0.007989536,2
27378,601.046,213.328485,0.641048837,186.7049872,0.987733603,0.952349067,0.875199518,0.007791967,2
35758,682.303,239.4353205,0.605794808,213.3740838,0.991927654,0.965224912,0.891155421,0.006695993,5
40662,727.207,248.5951322,0.544558463,227.5356376,0.991175897,0.966234408,0.915285973,0.006113697,5
46568,783.891,275.3549027,0.620103373,243.4999366,0.991990457,0.952326992,0.88431306,0.005912964,5
41110,758.986,288.1748224,0.773428641,228.7856588,0.989029495,0.896788046,0.793912726,0.007009847,3
51403,894.879,370.6961585,0.877872758,255.8287168,0.986811288,0.80662132,0.690130477,0.007211567,4
31901,658.995,240.8731705,0.71194496,201.5381222,0.986425479,0.923102489,0.836698092,0.007550646,2
37832,720.476,263.0344964,0.716886544,219.4748242,0.988064457,0.915862186,0.834395591,0.006952699,2
43263,788.422,296.9104121,0.778989834,234.7001543,0.988597413,0.874599102,0.790474651,0.006862918,3
33180,670.488,240.9695005,0.684609702,205.5385319,0.988559171,0.927479302,0.852964925,0.007262492,3
92041,1193.866,440.9058834,0.795978513,342.3306018,0.98243086,0.811484118,0.77642557,0.00479032,1
34266,693.326,269.6465006,0.799091041,208.8751451,0.990489955,0.895773687,0.774625833,0.007869214,2
28995,631.422,241.2716197,0.772579848,192.1394821,0.989928303,0.913889228,0.79636172,0.008321146,2
32525,663.914,225.0778556,0.574579254,203.4996712,0.985606061,0.927264249,0.904130132,0.006920149,5
37809,721.444,263.6899886,0.720719735,219.4080991,0.98867737,0.912850806,0.83206837,0.006974265,2
27528,621.479,240.1646543,0.793414681,187.215753,0.989539523,0.895636135,0.779530833,0.008724377,2
49521,893.459,372.4432142,0.888949283,251.1017632,0.987260766,0.779560839,0.674201472,0.007520915,4
70331,1037.407,403.1301199,0.829906935,299.24607,0.97840936,0.821217713,0.742306405,0.005731898,4
38511,711.884,248.3846,0.604965381,221.4356071,0.99188688,0.954940243,0.891502964,0.006449705,5
40381,724.736,254.3755015,0.60584274,226.7480674,0.99247917,0.966111528,0.891391137,0.006299386,5
54854,932.182,390.521444,0.888120068,264.276904,0.988200112,0.793262165,0.676728277,0.007119288,4
63732,1018.891,341.2361728,0.714961009,284.86155,0.979603129,0.771457418,0.834792946,0.005354236,1
29513,646.689,243.9750274,0.770969378,193.8481846,0.987552284,0.886813456,0.794541092,0.008266697,2
35615,697.563,253.5231179,0.708029623,212.9470037,0.989855475,0.919763009,0.839951029,0.007118437,2
66449,1106.16,382.8587025,0.814957677,290.8702365,0.967361081,0.682436762,0.759732598,0.005761692,1
75914,1048.995,415.8197526,0.827396472,310.8966175,0.99263831,0.866931739,0.747671595,0.005477511,4
37052,727.967,253.9323664,0.679330074,217.2005332,0.984221431,0.878614031,0.855347966,0.006853405,2
70082,1020.397,374.3931053,0.770203776,298.7158747,0.986320263,0.845820107,0.797866922,0.005342215,1
66932,1075.6,446.7296068,0.898073469,291.9254515,0.961943087,0.727012837,0.653472362,0.00667438,4
37972,778.569,317.1403375,0.874345643,219.8805403,0.98334844,0.787189189,0.693322527,0.008351952,4
56192,963.141,375.7579382,0.861055522,267.4806096,0.986499535,0.761210223,0.711842871,0.006687036,4
194330,1672.373,628.0549768,0.776322666,497.4219946,0.991196393,0.873139066,0.792003906,0.003231899,2
42567,751.032,262.5720161,0.614433034,232.8046127,0.990183535,0.948344268,0.88663147,0.006168441,5
158438,1527.5,569.1528979,0.778447399,449.143103,0.990181802,0.853309887,0.789143137,0.003592275,2
39341,732.772,262.0481189,0.68237789,223.8091082,0.98916323,0.920698693,0.854076378,0.006660942,5
45183,812.943,316.5425687,0.817510197,239.851584,0.987541801,0.859141575,0.757722998,0.007005789,3
70089,1065.125,438.4463739,0.881099995,298.7307926,0.980965444,0.776351812,0.681339408,0.006255566,4
56675,898.464,344.9441908,0.79282715,268.6277186,0.991168241,0.882266994,0.778757045,0.006086355,4
29548,662.921,256.8856508,0.821364493,193.9630946,0.987863997,0.844917686,0.755056166,0.008693842,2
43828,761.709,268.6600495,0.632259745,236.227735,0.991045586,0.949255983,0.879281216,0.006129872,5
33814,681.811,250.6193748,0.725749858,207.4929444,0.986866682,0.914067789,0.827920605,0.007411704,2
90393,1165.547,458.4495326,0.833387939,339.2520334,0.983344937,0.83615171,0.739998646,0.005071737,4
33334,685.4,263.4316712,0.790384578,206.0149679,0.987293783,0.891680142,0.782043279,0.007902792,2
166757,1565.85,588.4357894,0.785704391,460.7836876,0.982559201,0.854660484,0.783065367,0.003528702,2
45375,786.539,267.8203172,0.590344073,240.3606547,0.984850129,0.921692341,0.897469831,0.005902376,5
70731,1016.071,381.866283,0.781232836,300.0958284,0.978664231,0.860937351,0.785866262,0.005398853,4
36756,702.048,253.4852211,0.683005865,216.3312107,0.987958284,0.93714004,0.853427311,0.006896431,2
40741,754.687,284.581281,0.764972815,227.7565637,0.987301587,0.898892611,0.800321662,0.006985132,3
46513,800.438,293.490537,0.724699235,243.356099,0.989596187,0.912281398,0.82917869,0.00630986,3
72372,1056.51,412.9624615,0.83720475,303.557066,0.990800066,0.814766594,0.735071815,0.005706108,4
67548,1071.834,369.8283631,0.776939885,293.2657238,0.98271648,0.738868752,0.792977914,0.005475045,1
34631,670.02,229.3367837,0.544213158,209.9846629,0.990787629,0.969391848,0.915617022,0.006622297,5
45102,865.765,347.7792409,0.876827385,239.6364954,0.982250583,0.756145924,0.689047727,0.007710949,4
70573,1049.016,394.6763972,0.815592825,299.7604617,0.983664367,0.805905684,0.759509471,0.005592456,1
42248,739.448,257.281797,0.581157219,231.9306454,0.992249519,0.970958664,0.901465429,0.006089798,5
46474,783.172,278.4977783,0.645718956,243.2540536,0.991953213,0.95215053,0.873450607,0.00599255,5
24173,581.924,221.0724612,0.775767912,175.4366539,0.987499489,0.897031881,0.793570818,0.009145429,2
