 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve,target_class
137.7109375,48.45860868,-0.256088017,7.623745819,36.07858718,4.883551553,0
132.671875,60.74113996,-0.315711775,3.301839465,16.83567134,7.039330295,0
103.765625,42.25304804,0.409956129,3.071070234,22.7326868,8.781005595,0
94.875,50.90585674,0.518829524,9.18645485,35.96574249,4.164572855,0
129.3828125,44.74164047,-0.046138113,1.689799331,,12.05869688,0
121.65625,54.651372,0.018147818,1.252508361,15.11134102,13.60213147,0
112.640625,40.21110978,0.42626602,2.530100334,15.14528074,8.93503351,0
114.3125,54.75481571,0.221982621,1.022575251,11.82270046,14.43284312,0
120.78125,42.76003857,0.006859746,2.819397993,15.34603622,8.521713784,0
96.9140625,36.34363496,0.359721403,1.100334448,10.49366587,15.69894596,0
111.4375,52.18383221,0.951840714,2.780100334,,9.76567229,0
95.609375,50.1303355,,1.563545151,14.71428476,11.02095155,0
42.375,37.74523977,3.945916959,35.49080268,63.737881,1.814139538,1
23.625,29.94865398,5.688038235,146.5685619,82.39462399,-0.274901598,1
115.0078125,45.49836812,0.435529938,1.93812709,14.3072888,10.21453771,0
113.6015625,46.29193029,0.006972537,4.288461538,27.0971478,6.688415853,0
96.8359375,45.04525109,0.435910951,2.515886288,17.87738566,9.018725148,0
109.6640625,51.48987724,0.264747653,2.299331104,17.69792137,9.87871203,0
98.6796875,43.20281631,0.548254933,3.018394649,18.05008814,7.579628497,0
111.9375,45.93843536,0.141726406,2.601170569,16.02419675,8.410846316,0
109.78125,45.11286844,0.397323259,1.554347826,11.24192268,13.14679291,0
118.8515625,39.90537437,0.342266367,1.81187291,15.28121761,10.21804383,0
101.0234375,52.06433293,0.295999768,1.803511706,12.25989551,11.11328266,0
118.40625,50.42807959,0.25745668,2.633779264,,8.913707305,0
108.75,35.23426067,,4.137959866,28.24901568,7.000513841,0
123.8125,47.03867259,0.158386198,1.308528428,11.5582411,14.05304935,0
107.0703125,47.72924673,0.546229089,3.990802676,25.75646327,7.122970555,0
111.3125,45.1208014,,3.525919732,21.97593311,7.970915235,0
102.578125,54.29744604,0.48294604,136.5501672,,-0.935903254,0
131.9453125,48.76014455,-0.170860079,2.846153846,17.44560807,8.064323053,0
127.09375,54.60203143,0.004681091,2.206521739,14.11040998,9.76735016,0
50.9296875,32.59413856,3.647739924,33.86036789,57.92865293,2.229244728,1
92.328125,48.71041813,0.536272047,1.752508361,13.06949339,11.88538505,0
100.4765625,53.20273208,0.802608386,3.611204013,23.46765742,7.988965728,0
130.2734375,51.50738946,-0.235288799,3.198996656,21.64510493,8.217831689,0
111.59375,53.35295761,0.541594864,3.20819398,19.79339692,9.113787436,0
120.3671875,46.0963446,0.159430073,3.724080268,,7.42592784,0
95.6640625,43.98069131,,3.802675585,24.71072492,7.071848148,0
113.6171875,40.97085875,0.409876964,0.780100334,11.33634337,16.77079199,0
111.234375,42.88255844,0.153102655,1.466555184,11.4348402,12.69962641,0
142.890625,47.77015844,-0.129170844,29.88879599,,1.894576016,0
117.0546875,51.32194776,0.068318544,1.815217391,,10.24008635,0
111.296875,43.04491829,0.350618713,2.719899666,16.15697366,7.864669685,0
108.0078125,47.98656975,0.322575231,2.72909699,19.37290775,9.359383545,0
114.1171875,44.51713524,0.332225457,2.004180602,15.98559602,10.56291486,0
116.03125,53.26040648,0.124682707,8.464882943,35.61414741,4.587050849,0
126.6484375,52.38821281,-0.008101777,2.794314381,16.64937959,9.044924676,0
138.2890625,53.97846103,-0.316593621,61.30602007,,0.561031551,0
86.1875,37.35466629,0.528677116,2.410535117,16.29974832,8.599091568,0
133.84375,48.92204218,0.013062815,1.213210702,10.21592269,15.63139109,0
118.34375,45.72035199,0.283036963,2.247491639,13.69839793,9.295207775,0
147.9765625,40.50240441,-0.149094536,1.836120401,,11.3984019,0
82.859375,34.62336061,0.840102835,2.120401338,14.35370969,9.531937468,0
97.5703125,46.83726541,0.299828485,2.819397993,18.07562592,8.535696693,0
130.8359375,53.38199271,0.083238873,126.7299331,83.43642448,-0.615911193,0
112.9375,33.98983074,0.125599543,4.566889632,25.70685737,5.92306988,0
107.015625,43.79996867,0.25038284,3.384615385,18.05155838,7.132670827,0
107.0625,39.65845394,0.508954041,2.449832776,19.91671602,8.750314935,0
122.828125,51.83207703,0.114814009,98.78177258,69.04133343,-0.680209395,0
137.7421875,48.57697598,-0.008902715,5.68729097,28.06977461,5.829455727,0
130.7109375,50.21285199,0.05999588,8.845317726,36.03454752,4.137568149,0
129.1328125,51.51507229,0.068042725,2.349498328,17.88190332,10.25151911,0
86.7421875,44.07083185,0.675622994,2.33277592,15.17940525,9.862002625,0
121.296875,47.69161342,-0.206521597,2.474080268,17.81144733,8.793680288,0
138.0078125,42.76890958,0.011479421,1.415551839,11.37754605,13.49002054,0
116.6640625,48.05144986,0.086960876,4.642976589,25.66312098,6.607289489,0
129.6171875,47.77439185,0.114308477,2.135451505,14.16836344,10.4581481,0
90.4921875,33.64172356,0.55005666,1.72909699,14.45782204,10.36682099,0
101.4453125,46.86713411,0.614529344,2.602842809,18.66659488,8.855482047,0
108.8046875,49.3740599,0.442786844,3.658026756,23.457268,7.679497398,0
96.4140625,54.96853181,0.447716066,0.414715719,8.425767782,25.96879301,0
118.4765625,40.66823946,,2.390468227,18.65920943,9.223781132,0
106.234375,47.10236266,0.506885872,2.569397993,14.98737596,9.119412833,0
145.71875,46.48906752,-0.417461904,2.566053512,,9.025828077,0
105.3046875,32.26151892,0.525721633,2.316889632,15.89626959,8.751620115,0
103.1796875,45.17058528,0.305331011,2.674749164,21.22936688,8.563491674,0
126.2578125,45.91844777,0.02902711,4.950668896,28.10244769,6.360392081,0
115.140625,53.13819459,0.41610718,3.122073579,20.18870378,8.228572369,0
119.8984375,53.82550508,0.143378486,4.04180602,24.57913147,6.581293412,0
109.421875,48.27680754,,2.448996656,19.30242262,9.179189899,0
122.59375,46.1709523,-0.125916897,0.617892977,8.549305018,23.73928716,0
96.5625,45.48158109,0.666086745,1.16722408,11.67926138,13.35626731,0
90.375,41.3925567,0.747541743,4.678093645,26.70176341,6.940242668,0
124.5234375,49.51041002,0.055244827,1.782608696,16.73453657,10.99100033,0
133.046875,53.53297164,,11.09280936,,4.156569478,0
131.8203125,45.89516478,0.037889308,2.326086957,13.79959363,9.824264134,0
120.34375,48.68175311,,1.099498328,10.06173086,16.90725578,0
130.46875,53.91963602,0.007505103,2.265886288,18.35203524,9.411069115,0
113.8671875,52.34879582,0.66327693,28.60117057,66.7145667,2.170302981,0
95.6640625,47.60650516,0.53599405,2.897993311,16.51930955,8.359921014,0
76.8515625,41.49982866,0.744203172,3.22826087,21.03621429,7.247670151,0
133.515625,47.11239625,-0.032404243,5.864548495,26.7608331,5.479456058,0
104.453125,44.04256808,0.576009896,1.736622074,11.85228327,12.02137234,0
74.625,39.60804053,0.801789614,3.774247492,22.79817379,7.454418164,0
72.5859375,39.65663708,1.391329691,8.022575251,37.46327511,5.018115302,0
124.4921875,44.60626289,0.120781548,1.742474916,15.09619884,11.01862382,0
116.6640625,47.33644165,0.472066495,2.14632107,14.58326897,9.245950541,0
127.96875,57.27645916,-0.097130027,0.783444816,11.35667235,18.64467519,0
101.53125,46.39469553,0.236188637,3.801003344,21.83586229,7.060129859,0
121.34375,52.32268233,-0.002645805,2.331939799,13.31447586,9.320939878,0
136.78125,49.73522669,-0.095077382,3.086120401,19.24646798,8.870310912,0
116.7265625,40.74898673,0.014801092,1.778428094,12.38013714,11.79283417,0
118.9140625,41.79302187,0.60986367,6.201505017,28.8331093,5.071930405,0
143.78125,44.78942703,-0.374367801,2.340301003,13.5043811,9.059749141,0
89.9921875,43.76455045,0.506857476,3.62541806,22.108848,7.354612855,0
129.359375,50.99505711,-0.082759748,3.174749164,,7.555691702,0
124.9453125,45.11501077,,10.5493311,40.74646392,4.048411406,0
133.5859375,47.82430857,0.039311837,2.953177258,18.48866095,9.481740531,0
108.7109375,32.01956246,0.453037759,3.073578595,21.52927394,8.532182996,0
110.0078125,42.09355208,,2.596153846,14.44219079,8.714024587,0
116.1640625,45.18793695,0.22598746,2.280100334,17.64076607,8.978635518,0
121.0625,47.4578349,-0.017319441,0.952341137,9.916131727,17.99263076,0
146.7578125,45.3656578,-0.080795355,1.049331104,9.806663213,17.65103617,0
135.2734375,41.95583892,-0.111229859,117.3779264,80.49672908,-0.713518139,0
114.5078125,48.76089559,0.180322391,2.055183946,,10.68838332,0
137.2265625,50.37580875,0.012381566,1.357023411,10.83999435,14.38843522,0
118.703125,46.93135935,0.291791003,2.391304348,,9.944732254,0
125.3515625,58.85862164,-0.118101458,2.942307692,20.92663205,7.910115725,0
92.890625,50.00066162,1.409737846,42.98829431,74.76461298,1.395015798,1
137.140625,54.31285736,-0.025515248,2.614548495,13.52877853,9.077804439,0
128.265625,50.01304273,0.083737987,2.398829431,15.21739781,9.038944768,0
114.390625,45.15238684,0.246794781,1.420568562,13.51845802,11.67705458,0
90.375,42.65596383,0.600745111,2.850334448,17.29906646,8.628189606,0
134.1484375,44.73098231,-0.004017654,3.132943144,18.73972097,7.449259054,0
139.609375,54.85139503,-0.153129263,3.301003344,18.63421079,7.913619277,0
125.9296875,50.47712718,,2.880434783,16.49165955,7.717006564,0
109.734375,47.11944337,0.419202188,2.212374582,,9.569558364,0
91.9609375,37.30331804,0.518054468,2.331939799,15.42711908,9.232654988,0
96.7109375,40.04297542,0.690636071,3.066889632,17.40619025,7.65247399,0
113.5625,45.02113219,0.141473806,1.548494983,13.84548594,11.78972755,0
6.4140625,30.92014092,6.187429415,121.367893,61.4164204,0.295248594,1
136.2265625,53.71237271,0.026672141,0.831939799,11.44885456,17.62487172,0
121.5234375,46.99068472,0.290263595,1.664715719,15.87331091,11.06697205,0
79.6640625,41.09768799,0.516972607,1.394648829,12.8661012,12.7894103,0
130.578125,40.95588507,0.178511652,2.886287625,19.64446817,7.555017986,0
141.296875,55.15905402,,3.56187291,19.58995249,7.667579535,0
91.2109375,36.2137,,0.847826087,10.69633702,16.36097859,0
97.1015625,46.94125981,0.546027089,2.27090301,17.38051006,9.106240661,0
95.03125,38.48456214,,2.834448161,15.40461048,7.85754174,0
109.1796875,46.50410493,0.451385397,2.244983278,16.95501672,8.96401612,0
75.9765625,43.81235999,,3.261705686,23.32802093,7.777504087,0
120.2578125,58.63196202,0.36830849,4.782608696,26.33930069,6.958808418,0
130.984375,49.25348725,0.07792493,2.846153846,15.0694516,8.099629127,0
120.1953125,50.39005026,0.117917617,6.403010033,31.86727478,5.096533431,0
116.703125,47.69046671,0.191975195,2.580267559,15.68724676,8.667928697,0
85.4375,43.2309839,1.218083161,13.99665552,46.64198651,3.399783106,1
87.4375,35.86274834,0.752855077,1.949832776,13.20329181,10.37167159,0
117.1875,50.05446253,0.368678738,2.205685619,15.25380048,10.52590423,0
152.8203125,49.75870426,-0.353383114,80.38628763,92.69984078,0.313721322,0
118.078125,55.25842828,0.163825454,1.826923077,12.06085368,11.60002518,0
112.3984375,40.40137294,0.319984342,2.852842809,17.20338936,8.84753441,0
121.1484375,49.16761667,0.097608249,1.831103679,18.21131725,10.89367771,0
109.1328125,38.06129331,0.706635986,1.762541806,13.20631759,11.70789633,0
122.375,45.591426,0.24141342,1.355351171,13.3511231,11.90943063,0
163.2265625,38.42915862,,18.56187291,55.24653186,2.663092783,0
120.140625,45.79467327,,2.286789298,16.90912736,9.823143438,0
145.4453125,45.82180304,-0.175460476,3.0409699,16.0637576,7.755287446,0
117.875,51.08953538,-0.091319882,2.075250836,,10.73626943,0
126.8125,46.83260583,0.291279121,1.045150502,9.514711452,17.82120171,0
154.8359375,46.13393839,-0.313311753,7.258361204,30.11531858,5.232191563,0
111.109375,53.13106353,0.280252614,3.011705686,20.35581968,7.585482124,0
151.9453125,47.97335012,,2.115384615,14.19548414,11.6402969,0
52.3359375,34.77500839,2.478374846,8.230769231,34.77594683,4.652341839,1
121.5625,48.56949757,-0.033390986,2.595317726,15.08992371,8.734079358,0
133.6640625,59.13785237,-0.164198455,1.54264214,12.05203411,12.22662266,0
84.5390625,40.82793589,1.789563736,3.56270903,,8.323706164,1
102.46875,35.34714838,1.118794002,42.4138796,73.95063056,1.389508736,1
133.2578125,56.53279553,-0.047957332,19.59364548,53.43977725,2.579367903,0
110.859375,50.8290232,,4.694816054,32.86370465,6.881780075,0
125.8046875,53.8294556,-0.085492855,2.930602007,16.25670019,8.902363142,0
90.3359375,44.84596507,0.509367856,25.48578595,64.60579433,2.162228241,0
123.421875,47.20460938,,0.968227425,13.0074841,15.57261676,0
109.4375,41.02205009,0.247756389,1.245819398,10.44766097,15.5558181,0
135.46875,53.604445,0.011668373,5.858695652,27.63630131,5.236634039,0
110.9453125,50.62628217,0.40869378,2.307692308,15.86625669,9.088809626,0
106.1171875,46.66463146,0.310722788,8.192307692,34.16296976,4.943242672,0
66.0078125,43.05147647,2.182435889,48.55016722,,1.352278726,1
110.8828125,54.79501875,0.434842921,1.803511706,13.33247429,11.16211169,0
139.203125,49.50321318,0.01479994,2.931438127,20.02290448,8.726895093,0
95.0546875,34.33163369,0.790437465,2.25083612,20.08449437,9.638640415,0
124.53125,47.09414399,0.060258648,12.51839465,45.5563398,3.601194972,0
137.6796875,49.14422868,0.223497689,2.593645485,18.73679048,8.477219349,0
25.5546875,35.81109478,4.420381987,54.17391304,67.09045101,1.251158087,1
136.484375,46.74347955,-0.009165332,4.56187291,23.83275797,6.165482606,0
156.6015625,52.44123792,,160.8118729,82.85947664,-0.915852922,0
109.5,53.30645482,0.287537807,1.425585284,16.70890799,12.60753767,0
126.953125,53.26274193,0.065080188,2.356187291,15.1689555,9.180826835,0
116.890625,48.57279241,0.088910591,2.06187291,17.52779497,9.677444037,0
87.6796875,33.65262192,,2.489130435,18.81819502,8.696992568,0
131.15625,48.78627457,0.125523561,2.193979933,18.79948313,10.00919941,0
153.1953125,48.99107996,-0.221494569,2.410535117,19.33975897,9.807413863,0
122.8984375,50.24888678,-0.146261075,116.9489967,83.26531059,-0.647385458,0
109.9140625,39.89909682,0.414876518,23.2090301,53.68910366,2.375547914,0
111.9921875,49.74897865,0.209537199,4.117056856,20.90185723,6.353148273,0
118.6171875,45.53863763,0.442851588,1.632943144,11.84317332,12.44998972,0
43.9453125,30.20666022,5.186652969,35.83277592,59.02865182,1.636345601,1
96.4296875,38.66981292,0.665348693,3.868729097,23.96057224,7.454445973,0
138.2890625,46.57523355,-0.262935318,2.848662207,17.45988254,8.313636029,0
106.984375,35.00870079,0.192885206,2.695652174,18.4599634,8.542611847,0
117.1328125,41.82167707,0.252565517,2.566889632,16.31933751,9.376825629,0
124.171875,49.9800131,0.00352643,2.535117057,19.49589454,9.243557016,0
131.46875,41.92775362,-0.098552611,2.259197324,18.62236152,9.316408231,0
123.4453125,52.3199007,0.120329192,4.877090301,22.76278964,5.861449321,0
66.90625,44.57217418,2.491686945,20.9632107,53.43976058,2.621427166,1
127.703125,58.42427783,-0.096458681,1.107859532,12.70974813,15.88535622,0
86.265625,42.17791268,0.627673742,5.306020067,,5.843904508,0
126.8203125,44.98965742,-0.163268883,2.871237458,17.47774913,8.450567738,0
110.828125,42.7456338,0.376592002,1.226588629,13.26541491,12.5844361,0
87.796875,46.55110756,0.477314372,2.741638796,16.20719643,8.312471581,0
132.15625,49.72917867,0.011548518,1.013377926,10.79513493,15.52514182,0
121.65625,51.12537248,0.052160701,2.346989967,,8.881767403,0
115.890625,40.43034797,0.387652308,3.107023411,18.68920022,7.571921854,0
129.3046875,45.00912383,0.179742697,1.91722408,16.12795837,10.21530112,0
137.1640625,48.07233764,0.030262903,3.206521739,19.72549895,7.41926285,0
144.9453125,51.91448928,-0.075803219,2.050167224,14.92296243,9.799814761,0
126.1875,51.76898052,0.046619326,1.922240803,12.59179566,10.95004048,0
112.3984375,32.5392407,0.500669521,1.505852843,12.84357129,12.09582123,0
109.296875,46.71361542,0.108473921,7.106187291,32.02073317,5.073370491,0
143.25,37.80645613,-0.229588505,4.9590301,27.47977354,6.151730833,0
83.890625,38.12730206,0.418013922,2.006688963,19.12137666,10.44258437,0
113.390625,44.69920902,,2.33277592,17.68758883,9.080749497,0
144.8359375,49.10921778,-0.397683964,4.496655518,26.92667776,6.551878344,0
110.8125,51.6414547,0.346588752,3.836956522,19.98300295,6.54790527,0
107.4375,49.28421242,0.396473634,1.454849498,12.73404838,12.41159096,0
120.0625,45.39096654,0.447368129,1.576923077,16.86360598,11.77985311,0
92.8984375,44.09929135,0.595469631,2.040133779,,9.769502213,0
132.65625,51.72696309,-0.029390885,2.450668896,15.08443597,8.872092833,0
118.3125,50.64131681,0.061085762,2.892976589,18.14900932,7.806735383,0
112.6328125,47.70545551,0.310747621,2.743311037,21.87132093,8.55934951,0
154.78125,48.46050865,-0.608649184,5.49916388,28.87933319,5.647894577,0
120.3046875,52.50737427,0.072792426,3.165551839,17.94252298,6.782945464,0
98.8125,41.04489729,0.608383032,5.149665552,24.56596828,5.509803186,0
85.5234375,36.69404006,0.73314856,1.95735786,18.37346734,10.4034065,0
42.3515625,44.29527871,3.175923998,36.95568562,,1.794145535,1
97.9609375,45.68359292,0.207489081,2.356187291,20.40661625,9.329371191,0
81.0078125,39.88822196,1.729321514,97.56187291,84.41051951,0.285843093,1
121.8828125,54.37537659,0.04492326,2.714882943,,9.017573619,0
111.484375,53.06834985,,1.599498328,11.34747477,12.59528115,0
135.5234375,49.07964905,0.004527135,2.815217391,19.91105143,8.958284471,0
122.7734375,54.68020878,0.168552534,6.024247492,33.37774448,5.803338769,0
112.4375,45.76685994,0.247305013,1.997491639,18.94819977,10.14788812,0
52.296875,39.5044221,2.605324187,39.7090301,72.78769893,1.601763052,1
105.5,41.84177787,0.41714868,2.08277592,19.14167399,10.14673318,1
119.6875,41.93014093,,0.795986622,9.683719949,18.62531497,0
39.1484375,30.32817632,4.004762208,37.52759197,71.31374746,1.780298706,1
112.0625,48.14946618,,2.406354515,17.22583887,9.008724198,1
116.875,56.63796761,0.047057564,47.74498328,82.76512694,1.28781909,0
134.75,51.59169628,-0.128001961,6.60367893,35.07364617,5.442899788,0
107.6796875,44.48172616,0.462079027,28.57608696,,1.932781783,1
140.203125,48.51390899,-0.004138791,2.071906355,,10.30375635,0
99.0390625,39.98562287,0.6695787,0.964882943,9.944516862,17.04873084,1
107.4765625,48.20107053,0.243526154,1.376254181,10.49927078,14.35156605,0
126.59375,53.45813746,0.314901332,2.751672241,22.31522507,8.840414682,0
